,id1,name,weibo_num,follow,follower,id_tiezi,time,hanzi,comment_num,zan,zhuanfa
39,1618051664,头条新闻,180254,1588,77585671,4407384879042798,2019-08-20,太萌啦我国首只克隆猫诞生取名大蒜喵喵月日我国首只克隆猫大蒜将在北京满月大蒜是一只经代孕猫自然分娩的英国短毛猫目前健康状况良好大蒜与被克隆的猫同名中国农业大学动物医学院教授称克隆猫较困难操作繁琐此次标志我国在克隆领域迈进一大步全文,470,2628,385
40,1618051664,头条新闻,180254,1588,77585671,4407378814675419,2019-08-20,林郑月娥谈深圳先行示范区对深港关系有积极正面的作用日上午林郑月娥会见记者当谈到深圳建立中国特色社会主义先行示范区时表示香港和深圳是在粤港澳大湾区建设中联系最紧密的深港高层也有较好的合作机制她说深圳的一些利好的措施相信对深港的关系也有一些好的作用尤其是在全文,237,1492,88
41,1618051664,头条新闻,180254,1588,77585671,4407373794266932,2019-08-20,岁女童洗澡不慎被烫伤表姐自责欲植皮救表妹月日河南周口艳美仍为年前的一件事悔恨不已当时她给岁的表妹欣然洗澡刚烧好的热水还未加冷水小欣然就一头栽进水里致严重烫伤经救治虽脱离生命危险但还要遭受疤痕折磨艳美想植皮救妹妹但高额治疗费对于这个家庭实在太难全文,1455,7468,678
42,1618051664,头条新闻,180254,1588,77585671,4407365967280511,2019-08-20,北京妇产医院堵塞急救通道女子涉其他犯罪被刑拘堵塞急救通道女子被刑拘平安朝阳平安朝阳月日在北京妇产医院堵塞急救通道扰乱公共场所秩序的单某某被朝阳公安分局依法裁决行政拘留日行政拘留期间公安机关工作中发现单某某涉嫌其他违法犯罪现已被朝阳公安分局立案调查并采取刑事拘留全文,622,2539,446
43,1618051664,头条新闻,180254,1588,77585671,4407363760818428,2019-08-20,北京公交就别车事件致歉将加大司机职业道德培训北京公交集团北京公交集团年月日时许快速线驾驶员驾驶公交车辆行驶到自然博物馆路口绿灯通行时由于前方路口变窄公交车向左并线影响到社会车辆正常行驶随后两车发生别停目前交管部门已介入当事驾驶员已被停止驾驶工作接受交管部全文,9304,104406,1777
44,1618051664,头条新闻,180254,1588,77585671,4407363497017932,2019-08-20,直播新浪财经频道来啦新浪财经频道暨系列指数上线发布会月日下午在新浪总部大厦举行频道将宣传和推广可持续发展责任投资与环境社会和公司治理价值理念传播的企业实践行动和榜样力量并且致力于推动中国事业的发展碧桂园碧桂园新浪财经频道上线发布会,7,65,27
45,1618051664,头条新闻,180254,1588,77585671,4407358673086180,2019-08-20,推特脸书删账号声称是涉港假新闻日社交媒体公司推特脸书相继宣布删除停用个在中国内地创建的账号理由是它们有官方背景且有目的地涉嫌传播关于香港局势的涉暴假新闻破坏了所谓示威的合理性网友这就是所谓的言论自由推特脸书删近千中国内地账号声称涉香港假新闻,299,1005,449
46,1618051664,头条新闻,180254,1588,77585671,4407355942771826,2019-08-20,网红县长直播县长网络走红面对挑衅网络追击开创快手问政近日一段男子驾车碾压草原并向内蒙古锡林郭勒盟多伦县县长刘建军挑衅的视频被热传刘建军用快手曝光了叫嚣视频并配文破坏大草原有种你回来请你二日内到多伦接受调查越野车队负责人随后出面道歉并开除涉事男子这不是全文,107,1250,90
47,1618051664,头条新闻,180254,1588,77585671,4407351459531816,2019-08-20,大陆小伙怼台湾媒体大陆游客怼台独你自己发展了二十多年还这么差还努力啥昨天一位大陆青年游客在高雄怼台独的视频火了当事人预防医学预防医学对观察者网观察者网表示自己当时对台独言论十分气愤因此情绪有些激动他还直言部分台媒对大陆的信息屏蔽太严重了充满选择性全文,0,43521,0
48,1618051664,头条新闻,180254,1588,77585671,4407344890496498,2019-08-20,北京一公交与宝马斗气别车公交公司并线起纠纷驾驶员已暂停工作月日北京二环一公交车与宝马多次轧白实线变道斗气别车北京公交向时间视频时间视频称两车系因并线起纠纷公交驾驶员存在行车斗气行为已暂停工作将按规章处理向社会公众道歉北京交警北京交警回应正展开调查将依法严全文,0,3671,0
